,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2026-04-12,19:35:59.534, 5538.88,  338.34, 2543.14,  148.65, 2542.13,  147.24, 2540.25,  143.90,13164.40,  778.12,    132696,13942.53, 4561.86,  395.34, 4543.91,  395.38, 4547.59,  393.52, 4544.90,  389.69,18198.26, 1573.94,    143480,19772.19,  31362.66,   2352.06,  33714.72
2026-04-12,19:36:00.534, 5475.51,  334.42, 2511.54,  146.69, 2511.42,  145.56, 2508.78,  142.00,13007.25,  768.67,    132463,13775.91, 4493.95,  392.45, 4476.31,  392.41, 4479.15,  390.71, 4477.40,  387.38,17926.81, 1562.95,    143066,19489.76,  30934.06,   2331.62,  33265.68
2026-04-12,19:36:01.534, 5585.90,  340.42, 2557.80,  148.30, 2557.26,  147.30, 2554.94,  143.60,13255.90,  779.62,    132602,14035.52, 4580.34,  398.66, 4561.48,  398.26, 4565.89,  396.68, 4564.03,  393.32,18271.74, 1586.91,    143608,19858.65,  31527.63,   2366.53,  33894.16
2026-04-12,19:36:02.534, 5604.30,  339.55, 2559.70,  147.20, 2559.11,  145.81, 2556.30,  142.15,13279.42,  774.71,    132641,14054.13, 4535.61,  396.64, 4516.65,  396.26, 4521.45,  394.49, 4519.23,  391.18,18092.93, 1578.58,    143269,19671.51,  31372.35,   2353.29,  33725.64
2026-04-12,19:36:03.533, 5684.30,  336.69, 2600.53,  145.44, 2600.71,  144.05, 2598.27,  140.70,13483.81,  766.87,    132616,14250.69, 4555.91,  399.89, 4537.37,  399.77, 4542.07,  398.07, 4538.71,  394.62,18174.07, 1592.35,    143429,19766.42,  31657.88,   2359.23,  34017.11
2026-04-12,19:36:04.534, 5503.32,  335.14, 2514.77,  144.72, 2513.98,  143.33, 2510.71,  140.02,13042.79,  763.22,    132520,13806.02, 4411.14,  396.90, 4393.00,  396.67, 4397.51,  394.94, 4394.62,  391.40,17596.26, 1579.92,    142827,19176.17,  30639.05,   2343.14,  32982.19
2026-04-12,19:36:05.534, 5433.59,  325.33, 2487.17,  141.13, 2485.32,  139.60, 2482.91,  136.33,12889.00,  742.40,    132395,13631.40, 4371.33,  400.20, 4349.98,  399.58, 4354.12,  397.91, 4350.64,  394.31,17426.07, 1591.99,    142156,19018.06,  30315.07,   2334.39,  32649.46
2026-04-12,19:36:06.535, 5507.25,  326.36, 2521.73,  141.03, 2520.67,  139.57, 2518.12,  136.03,13067.77,  742.99,    132540,13810.76, 4419.23,  398.21, 4401.53,  398.42, 4406.04,  396.94, 4402.87,  393.20,17629.68, 1586.77,    142722,19216.45,  30697.45,   2329.76,  33027.20
2026-04-12,19:36:07.535, 5380.36,  389.62, 2468.30,  171.42, 2468.19,  169.99, 2465.02,  166.59,12781.88,  897.63,    132353,13679.51, 4214.24,  356.41, 4196.51,  356.10, 4198.73,  354.48, 4197.01,  350.90,16806.49, 1417.90,    141071,18224.39,  29588.38,   2315.52,  31903.90
2026-04-12,19:36:08.535, 5563.04,  433.22, 2558.87,  197.18, 2558.63,  196.24, 2555.51,  192.21,13236.05, 1018.85,    132756,14254.90, 4319.59,  337.78, 4301.22,  337.12, 4304.86,  335.29, 4302.67,  332.12,17228.34, 1342.30,    141525,18570.64,  30464.39,   2361.15,  32825.54
2026-04-12,19:36:09.535, 5720.80,  473.73, 2635.01,  218.87, 2634.43,  217.68, 2631.90,  214.02,13622.15, 1124.29,    133269,14746.44, 4311.80,  309.06, 4294.35,  308.69, 4297.79,  306.81, 4294.76,  303.17,17198.71, 1227.73,    141465,18426.44,  30820.86,   2352.02,  33172.88
2026-04-12,19:36:10.535, 6043.90,  535.70, 2744.51,  238.99, 2743.51,  237.97, 2740.75,  234.21,14272.66, 1246.87,    133514,15519.53, 4144.63,  311.88, 4096.31,  302.90, 4100.82,  302.17, 4094.94,  298.03,16436.71, 1214.98,    140526,17651.69,  30709.37,   2461.85,  33171.22
2026-04-12,19:36:11.537, 3030.63,  251.67, 1357.62,  113.16, 1358.32,  112.58, 1356.95,  111.19, 7103.53,  588.61,     61549, 7692.13, 1536.41,  174.70, 1496.56,  166.62, 1499.25,  166.01, 1491.91,  161.95, 6024.13,  669.29,    120637, 6693.42,  13127.66,   1257.89,  14385.55
2026-04-12,19:36:12.536, 3648.11,  267.59, 1652.28,  122.19, 1652.30,  121.29, 1650.40,  119.57, 8603.09,  630.64,     75186, 9233.73, 1659.31,  187.25, 1629.36,  179.55, 1630.59,  178.31, 1627.27,  174.89, 6546.53,  720.01,    124889, 7266.53,  15149.62,   1350.65,  16500.26
2026-04-12,19:36:13.536, 6841.91, 1021.72, 3079.27,  354.29, 3079.50,  352.76, 3076.77,  349.36,16077.45, 2078.13,    135178,18155.58, 3088.64,  294.97, 3057.86,  291.78, 3061.08,  290.55, 3055.84,  286.76,12263.42, 1164.07,    135801,13427.48,  28340.86,   3242.20,  31583.06
2026-04-12,19:36:14.536, 6938.82,  880.48, 3128.52,  314.69, 3127.94,  313.48, 3125.66,  309.92,16320.94, 1818.57,    135148,18139.51, 3233.84,  713.66, 3122.38,  680.71, 3128.92,  679.19, 3110.41,  675.80,12595.55, 2749.36,    137411,15344.92,  28916.49,   4567.93,  33484.42
2026-04-12,19:36:15.537, 7816.73,  546.01, 3536.00,  245.48, 3536.92,  244.09, 3534.36,  240.43,18423.99, 1276.01,    136651,19700.00, 3486.50,  317.52, 3469.81,  316.97, 3473.27,  315.34, 3469.34,  311.92,13898.92, 1261.75,    137602,15160.67,  32322.92,   2537.76,  34860.68
2026-04-12,19:36:16.537, 7640.79,  539.21, 3463.14,  242.60, 3463.86,  241.74, 3460.81,  237.90,18028.60, 1261.44,    135967,19290.04, 3430.77,  313.93, 3413.28,  313.17, 3416.67,  311.29, 3412.76,  307.86,13673.48, 1246.25,    137192,14919.74,  31702.09,   2507.69,  34209.78
2026-04-12,19:36:17.538, 7626.51,  539.02, 3470.37,  242.38, 3471.17,  241.22, 3468.44,  237.32,18036.50, 1259.93,    136226,19296.43, 3440.09,  313.96, 3422.63,  313.06, 3426.49,  311.62, 3422.89,  308.03,13712.10, 1246.66,    137573,14958.76,  31748.59,   2506.60,  34255.19
2026-04-12,19:36:18.538, 7543.42,  526.97, 3446.50,  236.77, 3446.20,  235.39, 3442.42,  231.38,17878.55, 1230.51,    136025,19109.06, 3413.63,  306.96, 3396.32,  306.39, 3400.43,  304.84, 3397.47,  301.59,13607.85, 1219.77,    137420,14827.62,  31486.39,   2450.28,  33936.68
2026-04-12,19:36:19.539, 7413.12,  519.44, 3384.27,  230.89, 3384.62,  229.57, 3381.42,  225.79,17563.42, 1205.69,    136033,18769.12, 3376.92,  302.15, 3360.23,  301.70, 3363.64,  300.05, 3361.34,  296.75,13462.13, 1200.65,    137028,14662.78,  31025.55,   2406.34,  33431.89
2026-04-12,19:36:20.538, 7597.75,  529.06, 3487.00,  234.30, 3486.64,  233.00, 3483.53,  229.25,18054.92, 1225.60,    136311,19280.52, 3430.27,  304.60, 3413.54,  304.04, 3417.14,  302.23, 3413.85,  298.84,13674.80, 1209.70,    137523,14884.50,  31729.72,   2435.30,  34165.02
2026-04-12,19:36:21.538, 7281.82,  519.39, 3333.13,  227.91, 3332.84,  226.40, 3329.49,  222.71,17277.28, 1196.41,    135508,18473.69, 3309.73,  299.66, 3293.52,  299.41, 3296.51,  297.47, 3292.73,  293.92,13192.49, 1190.47,    136815,14382.96,  30469.77,   2386.88,  32856.65
2026-04-12,19:36:22.538, 7346.99,  522.46, 3344.77,  228.30, 3345.33,  227.02, 3342.29,  223.30,17379.39, 1201.07,    135818,18580.46, 3334.50,  299.79, 3319.59,  299.61, 3322.23,  298.19, 3320.08,  294.83,13296.42, 1192.41,    136919,14488.83,  30675.81,   2393.48,  33069.29
2026-04-12,19:36:23.538, 7534.09,  528.69, 3424.69,  230.01, 3426.07,  228.81, 3422.60,  224.90,17807.44, 1212.42,    135794,19019.86, 3392.06,  304.06, 3376.91,  303.85, 3379.55,  302.08, 3376.57,  298.55,13525.10, 1208.54,    137062,14733.64,  31332.54,   2420.96,  33753.50
2026-04-12,19:36:24.538, 7137.73,  511.12, 3230.70,  221.14, 3231.71,  219.67, 3228.53,  216.19,16828.67, 1168.13,    135685,17996.80, 3214.02,  291.77, 3198.68,  291.77, 3201.18,  289.93, 3197.87,  286.52,12811.75, 1159.98,    136684,13971.73,  29640.42,   2328.11,  31968.53
2026-04-12,19:36:25.538, 7492.62,  529.71, 3383.27,  228.30, 3384.68,  227.23, 3381.89,  223.58,17642.46, 1208.81,    135443,18851.28, 3363.33,  301.88, 3343.96,  300.90, 3346.60,  299.04, 3343.35,  295.79,13397.23, 1197.61,    137016,14594.84,  31039.69,   2406.43,  33446.12
2026-04-12,19:36:26.538, 7125.50,  522.43, 3216.49,  225.53, 3218.06,  224.20, 3214.28,  220.48,16774.34, 1192.64,    135040,17966.97, 3213.68,  296.68, 3194.07,  296.29, 3196.73,  294.71, 3193.79,  291.37,12798.27, 1179.05,    136255,13977.33,  29572.61,   2371.69,  31944.30
2026-04-12,19:36:27.538, 7043.90,  527.04, 3179.10,  224.77, 3180.86,  223.55, 3177.18,  219.81,16581.03, 1195.16,    134906,17776.19, 3180.75,  293.56, 3138.62,  292.74, 3142.26,  291.22, 3138.75,  287.95,12600.37, 1165.47,    136059,13765.84,  29181.41,   2360.63,  31542.04
2026-04-12,19:36:28.538, 7028.86,  547.86, 3134.84,  224.93, 3137.26,  223.81, 3133.37,  220.27,16434.32, 1216.87,    133799,17651.20, 3124.20,  287.66, 3047.50,  274.53, 3050.21,  273.03, 3042.80,  269.43,12264.71, 1104.64,    136049,13369.36,  28699.04,   2321.51,  31020.55
2026-04-12,19:36:29.537, 7917.93,  574.12, 3515.77,  239.73, 3517.95,  238.53, 3514.50,  234.75,18466.15, 1287.14,    136334,19753.29, 3405.86,  294.22, 3389.29,  294.04, 3392.70,  292.18, 3389.28,  288.94,13577.14, 1169.38,    137215,14746.51,  32043.29,   2456.52,  34499.80
2026-04-12,19:36:30.537, 7697.42,  568.53, 3406.79,  237.61, 3408.59,  236.43, 3404.39,  232.78,17917.20, 1275.35,    136111,19192.54, 3330.13,  290.93, 3313.08,  290.54, 3316.41,  288.84, 3312.85,  285.67,13272.47, 1155.98,    136956,14428.45,  31189.67,   2431.33,  33621.00
2026-04-12,19:36:31.537, 7645.21,  562.55, 3394.30,  235.67, 3395.55,  234.44, 3392.31,  230.88,17827.36, 1263.53,    135629,19090.89, 3305.38,  288.23, 3288.94,  288.12, 3291.95,  285.93, 3288.98,  282.99,13175.25, 1145.27,    136795,14320.52,  31002.61,   2408.80,  33411.41
2026-04-12,19:36:32.538, 7852.89,  574.67, 3495.00,  240.72, 3496.38,  239.35, 3492.53,  235.88,18336.80, 1290.62,    136483,19627.43, 3399.12,  294.30, 3381.86,  293.80, 3386.46,  292.09, 3382.06,  288.89,13549.50, 1169.08,    137277,14718.58,  31886.31,   2459.70,  34346.01
2026-04-12,19:36:33.538, 7839.29,  576.54, 3487.57,  239.58, 3488.92,  237.96, 3485.99,  234.45,18301.77, 1288.52,    136363,19590.29, 3397.04,  295.01, 3377.51,  294.26, 3381.28,  292.50, 3377.44,  289.20,13533.26, 1170.97,    136850,14704.23,  31835.03,   2459.49,  34294.52
2026-04-12,19:36:34.539, 7836.94,  579.93, 3481.10,  239.66, 3483.00,  238.43, 3479.17,  234.96,18280.21, 1292.98,    136484,19573.19, 3383.91,  294.86, 3367.11,  294.47, 3372.19,  292.80, 3367.44,  289.34,13490.64, 1171.46,    137387,14662.10,  31770.85,   2464.44,  34235.29
2026-04-12,19:36:35.539, 7622.20,  565.27, 3378.81,  232.87, 3380.17,  231.62, 3376.81,  228.05,17757.98, 1257.81,    135874,19015.79, 3311.65,  295.98, 3292.64,  294.93, 3296.48,  293.52, 3291.95,  290.14,13192.71, 1174.57,    136751,14367.28,  30950.69,   2432.38,  33383.07
2026-04-12,19:36:36.540, 7533.46,  616.12, 3299.04,  239.92, 3300.78,  238.40, 3297.53,  235.11,17430.80, 1329.56,    135644,18760.36, 3249.52,  286.09, 3165.50,  271.10, 3170.36,  269.96, 3161.62,  266.12,12747.00, 1093.27,    136329,13840.27,  30177.80,   2422.83,  32600.63
2026-04-12,19:36:37.540, 1012.73,   82.54,  451.85,   32.50,  452.10,   32.38,  451.66,   31.92, 2368.33,  179.34,     17056, 2547.68,  430.44,  103.64,  424.74,  101.32,  424.21,  100.07,  421.35,   97.24, 1700.74,  402.26,    110627, 2103.00,   4069.07,    581.61,   4650.68
2026-04-12,19:36:38.540, 5987.03,  482.13, 2616.46,  193.72, 2618.74,  192.36, 2615.19,  188.88,13837.42, 1057.09,    129771,14894.51, 2476.77,  225.59, 2458.83,  223.45, 2461.29,  221.34, 2457.19,  218.37, 9854.08,  888.75,    133362,10742.83,  23691.50,   1945.84,  25637.34
2026-04-12,19:36:39.540, 7516.79,  604.32, 3277.39,  240.73, 3278.33,  239.30, 3275.10,  235.53,17347.61, 1319.88,    135383,18667.49, 3121.38,  273.66, 3104.89,  272.77, 3108.23,  270.83, 3104.51,  267.76,12439.02, 1085.02,    135616,13524.04,  29786.62,   2404.90,  32191.52
2026-04-12,19:36:40.540, 8161.64,  646.17, 3564.33,  255.05, 3566.22,  253.64, 3563.66,  250.23,18855.85, 1405.08,    136841,20260.93, 3351.75,  288.65, 3336.25,  288.63, 3340.52,  286.44, 3336.79,  283.10,13365.32, 1146.82,    136858,14512.14,  32221.16,   2551.90,  34773.07
2026-04-12,19:36:41.540, 8045.96,  632.99, 3499.13,  249.53, 3500.58,  248.26, 3497.13,  244.69,18542.81, 1375.47,    136573,19918.27, 3340.10,  283.52, 3320.28,  282.71, 3324.54,  280.32, 3320.36,  277.14,13305.27, 1123.69,    136626,14428.96,  31848.08,   2499.16,  34347.23
2026-04-12,19:36:42.540, 7893.94,  820.46, 3397.01,  300.08, 3397.43,  298.59, 3395.04,  295.16,18083.43, 1714.28,    136357,19797.71, 3089.60,  187.92, 3069.11,  186.34, 3072.50,  184.47, 3069.05,  181.13,12300.27,  739.86,    135427,13040.13,  30383.70,   2454.14,  32837.84
2026-04-12,19:36:43.539, 9029.00, 1046.45, 3752.17,  357.11, 3752.95,  355.59, 3749.21,  351.82,20283.33, 2110.98,    137893,22394.30, 1934.10,  132.94, 1820.75,  103.55, 1831.14,  104.39, 1814.89,   98.59, 7400.88,  439.47,    131515, 7840.35,  27684.21,   2550.44,  30234.65
2026-04-12,19:36:44.539,10866.04, 1031.33, 4516.90,  352.31, 4517.65,  350.99, 4514.15,  347.63,24414.74, 2082.26,    142506,26497.00, 1628.39,  115.16, 1613.30,  113.94, 1616.31,  112.18, 1610.78,  108.66, 6468.78,  449.94,    130870, 6918.72,  30883.52,   2532.20,  33415.72
2026-04-12,19:36:45.539,11095.90, 1039.07, 4605.91,  355.51, 4606.75,  354.31, 4603.35,  350.72,24911.91, 2099.61,    142774,27011.52, 1667.63,  114.49, 1654.17,  113.89, 1657.53,  112.10, 1651.81,  108.88, 6631.14,  449.36,    130790, 7080.50,  31543.05,   2548.97,  34092.02
2026-04-12,19:36:46.539,10863.40, 1031.90, 4506.15,  352.74, 4506.94,  351.42, 4503.13,  348.09,24379.63, 2084.15,    142668,26463.78, 1645.83,  114.68, 1632.96,  114.03, 1635.77,  112.36, 1630.76,  109.19, 6545.32,  450.27,    130957, 6995.58,  30924.95,   2534.42,  33459.36
2026-04-12,19:36:47.539,10686.91, 1047.20, 4428.93,  358.01, 4429.63,  356.51, 4426.53,  353.00,23972.01, 2114.72,    142179,26086.73, 1625.00,  110.19, 1606.39,  107.41, 1609.09,  105.60, 1604.09,  102.26, 6444.57,  425.47,    130807, 6870.03,  30416.58,   2540.19,  32956.77
2026-04-12,19:36:48.539,10992.76, 1043.51, 4546.84,  356.90, 4546.85,  355.26, 4543.64,  351.76,24630.09, 2107.43,    142716,26737.52, 1663.49,  105.80, 1651.70,  105.85, 1653.92,  103.80, 1650.15,  100.71, 6619.25,  416.15,    130933, 7035.41,  31249.35,   2523.58,  33772.93
2026-04-12,19:36:49.539,10953.02, 1047.46, 4545.67,  358.04, 4546.47,  356.73, 4542.68,  353.23,24587.84, 2115.46,    142888,26703.30, 1668.94,  109.82, 1656.17,  109.80, 1658.64,  107.63, 1655.00,  104.60, 6638.75,  431.85,    130765, 7070.60,  31226.60,   2547.31,  33773.90
2026-04-12,19:36:50.539,10469.98,  999.99, 4335.05,  342.43, 4335.55,  340.83, 4332.69,  337.29,23473.27, 2020.54,    141858,25493.81, 1603.75,  105.92, 1591.09,  105.78, 1593.64,  104.09, 1589.66,  100.90, 6378.15,  416.69,    130782, 6794.84,  29851.42,   2437.24,  32288.65
2026-04-12,19:36:51.539,10211.16, 1003.81, 4227.10,  342.12, 4228.03,  340.63, 4224.60,  337.31,22890.89, 2023.87,    140891,24914.76, 1588.53,  113.53, 1576.75,  113.28, 1578.75,  111.37, 1575.03,  108.18, 6319.06,  446.37,    130648, 6765.43,  29209.95,   2470.24,  31680.19
2026-04-12,19:36:52.539,10714.17, 1031.42, 4442.41,  353.86, 4443.15,  352.03, 4440.06,  348.92,24039.79, 2086.24,    142076,26126.04, 1681.96,  123.63, 1669.38,  123.39, 1672.27,  121.59, 1668.25,  118.38, 6691.87,  486.99,    131080, 7178.86,  30731.66,   2573.23,  33304.89
2026-04-12,19:36:53.539,10722.28,  972.02, 4444.54,  328.27, 4445.55,  326.79, 4441.89,  323.39,24054.26, 1950.47,    141896,26004.73, 1764.49,  168.69, 1746.67,  166.37, 1749.56,  164.60, 1745.13,  161.24, 7005.86,  660.90,    131005, 7666.76,  31060.11,   2611.37,  33671.48
2026-04-12,19:36:54.548, 9429.16,  850.87, 3859.05,  268.14, 3859.44,  266.92, 3855.12,  263.07,21002.77, 1649.01,    139065,22651.78, 2243.54,  265.09, 2165.31,  248.37, 2176.23,  248.82, 2161.11,  243.36, 8746.20, 1005.64,    132593, 9751.84,  29748.97,   2654.64,  32403.61
2026-04-12,19:36:55.538, 8906.93,  880.88, 3646.90,  281.69, 3647.11,  280.54, 3642.48,  276.88,19843.42, 1719.98,    137347,21563.40, 2807.86,  232.17, 2791.49,  230.24, 2796.63,  228.99, 2789.83,  225.17,11185.80,  916.58,    134522,12102.38,  31029.22,   2636.56,  33665.79
2026-04-12,19:36:56.538, 8774.24,  884.38, 3597.34,  282.67, 3597.38,  281.27, 3593.47,  277.59,19562.44, 1725.92,    137325,21288.36, 2920.04,  242.99, 2896.82,  238.86, 2902.55,  238.02, 2895.75,  234.26,11615.16,  954.14,    135084,12569.30,  31177.60,   2680.06,  33857.66
2026-04-12,19:36:57.538, 9154.71,  903.49, 3764.15,  287.93, 3764.68,  286.69, 3760.40,  283.11,20443.94, 1761.23,    137799,22205.16, 3094.81,  242.18, 3078.98,  240.78, 3084.30,  239.28, 3078.76,  235.99,12336.85,  958.23,    135758,13295.08,  32780.79,   2719.46,  35500.25
2026-04-12,19:36:58.538, 7608.83,  790.54, 3119.07,  253.33, 3119.12,  251.78, 3115.62,  248.74,16962.65, 1544.38,    124540,18507.03, 2565.34,  223.08, 2553.07,  222.07, 2555.85,  220.39, 2551.51,  217.27,10225.77,  882.81,    134031,11108.58,  27188.42,   2427.19,  29615.61
2026-04-12,19:36:59.538, 8505.36,  869.61, 3489.22,  277.06, 3489.32,  275.75, 3485.81,  272.19,18969.72, 1694.61,    136697,20664.33, 2875.94,  234.79, 2862.12,  233.83, 2866.41,  232.20, 2861.77,  228.80,11466.23,  929.62,    135024,12395.85,  30435.95,   2624.23,  33060.18
2026-04-12,19:37:00.538, 8777.86,  870.53, 3601.05,  277.89, 3601.12,  276.51, 3597.76,  273.11,19577.80, 1698.04,    137022,21275.84, 2963.80,  238.40, 2949.72,  237.24, 2953.23,  235.51, 2948.54,  232.59,11815.29,  943.75,    135048,12759.05,  31393.10,   2641.79,  34034.89
2026-04-12,19:37:01.537, 8542.37,  857.56, 3498.31,  272.92, 3498.63,  271.06, 3495.02,  267.73,19034.33, 1669.28,    136759,20703.60, 2898.15,  241.24, 2879.64,  239.07, 2884.18,  237.41, 2878.61,  234.11,11540.58,  951.82,    134953,12492.40,  30574.91,   2621.10,  33196.01
2026-04-12,19:37:02.537, 8765.67,  861.87, 3591.13,  272.71, 3591.16,  271.54, 3586.81,  267.74,19534.77, 1673.86,    136942,21208.63, 2987.09,  247.51, 2972.96,  246.27, 2975.72,  244.49, 2971.37,  241.45,11907.14,  979.73,    135315,12886.87,  31441.91,   2653.59,  34095.50
2026-04-12,19:37:03.537, 5766.52,  567.13, 2359.22,  179.08, 2359.28,  177.85, 2356.72,  175.70,12841.74, 1099.75,     94282,13941.49, 1974.97,  203.54, 1965.24,  202.42, 1966.21,  200.74, 1962.41,  198.09, 7868.83,  804.79,    121690, 8673.62,  20710.57,   1904.54,  22615.11
2026-04-12,19:37:04.537, 3491.95,  332.55, 1435.31,  106.53, 1435.22,  105.93, 1433.40,  104.22, 7795.89,  649.21,     63352, 8445.10, 1233.24,  163.60, 1219.77,  158.52, 1220.71,  157.02, 1217.18,  153.97, 4890.90,  633.11,    116464, 5524.02,  12686.79,   1282.33,  13969.12
2026-04-12,19:37:05.537, 7647.09,  735.72, 3139.52,  234.26, 3139.25,  232.53, 3136.26,  229.55,17062.12, 1432.06,    134638,18494.18, 2643.41,  219.54, 2625.99,  217.01, 2629.94,  215.49, 2625.46,  212.02,10524.81,  864.07,    133865,11388.88,  27586.93,   2296.13,  29883.06
2026-04-12,19:37:06.537, 8793.76,  840.23, 3599.25,  266.19, 3599.09,  264.93, 3596.05,  261.59,19588.16, 1632.95,    136873,21221.11, 3015.12,  245.29, 3000.46,  243.89, 3004.77,  242.20, 2999.79,  238.69,12020.15,  970.08,    135221,12990.22,  31608.31,   2603.02,  34211.33
2026-04-12,19:37:07.538, 8765.06,  856.35, 3595.12,  271.53, 3594.61,  270.21, 3591.41,  266.43,19546.20, 1664.53,    137025,21210.73, 3030.24,  252.50, 3015.96,  251.17, 3019.80,  249.40, 3015.05,  246.03,12081.04,  999.10,    135516,13080.14,  31627.24,   2663.63,  34290.87
2026-04-12,19:37:08.538, 8961.79,  865.42, 3673.94,  273.45, 3673.07,  272.21, 3670.76,  268.72,19979.56, 1679.80,    137221,21659.37, 3096.13,  255.48, 3076.34,  252.94, 3080.40,  251.15, 3075.98,  248.07,12328.85, 1007.64,    135327,13336.50,  32308.42,   2687.44,  34995.86
2026-04-12,19:37:09.538, 8167.07,  813.74, 3331.46,  254.85, 3331.50,  253.67, 3329.09,  250.27,18159.13, 1572.53,    135967,19731.65, 2883.28,  252.66, 2796.25,  237.28, 2799.04,  235.47, 2791.97,  232.37,11270.53,  957.78,    134353,12228.31,  29429.66,   2530.31,  31959.96
2026-04-12,19:37:10.538, 8514.23,  832.73, 3493.23,  263.49, 3493.90,  262.41, 3490.27,  258.95,18991.64, 1617.58,    136383,20609.22, 2948.71,  248.09, 2934.19,  246.80, 2939.04,  245.14, 2934.04,  242.04,11755.99,  982.07,    135037,12738.06,  30747.63,   2599.66,  33347.29
2026-04-12,19:37:11.538, 8814.01,  849.24, 3620.36,  268.25, 3620.68,  266.83, 3617.80,  263.58,19672.84, 1647.89,    137082,21320.74, 3060.04,  252.69, 3045.30,  251.75, 3050.05,  249.97, 3044.87,  246.45,12200.27, 1000.85,    135520,13201.13,  31873.12,   2648.75,  34521.86
2026-04-12,19:37:12.538, 8685.32,  839.57, 3559.27,  266.18, 3559.53,  264.86, 3556.02,  261.40,19360.13, 1632.01,    136606,20992.14, 3003.20,  250.02, 2988.05,  248.57, 2992.49,  247.04, 2987.82,  243.54,11971.55,  989.17,    135208,12960.72,  31331.68,   2621.18,  33952.86
2026-04-12,19:37:13.539, 8864.10,  867.47, 3638.44,  276.56, 3637.15,  274.71, 3633.57,  271.44,19773.27, 1690.17,    137034,21463.44, 3072.90,  251.38, 3051.31,  248.28, 3056.18,  247.01, 3050.93,  243.81,12231.32,  990.48,    135404,13221.80,  32004.58,   2680.65,  34685.23
2026-04-12,19:37:14.539, 8463.12,  984.08, 3477.27,  334.82, 3479.67,  333.58, 3473.81,  330.01,18893.88, 1982.49,    136882,20876.37, 2778.46,  201.16, 2694.50,  180.45, 2702.55,  180.41, 2690.67,  175.40,10866.18,  737.43,    134242,11603.60,  29760.05,   2719.92,  32479.97
2026-04-12,19:37:15.540,10171.37,  988.74, 4241.56,  339.16, 4245.13,  338.28, 4239.19,  334.46,22897.25, 2000.64,    141002,24897.89, 1803.67,  189.00, 1734.09,  171.17, 1741.98,  171.09, 1729.47,  166.29, 7009.21,  697.55,    131397, 7706.76,  29906.46,   2698.19,  32604.65
2026-04-12,19:37:16.540,10729.58,  964.14, 4474.14,  329.23, 4474.50,  328.11, 4470.67,  324.71,24148.90, 1946.20,    141881,26095.10, 1775.16,  178.65, 1758.90,  176.31, 1761.82,  174.91, 1756.27,  171.46, 7052.15,  701.32,    131170, 7753.47,  31201.05,   2647.52,  33848.57
2026-04-12,19:37:17.541,10637.55,  966.84, 4439.30,  332.50, 4439.66,  330.73, 4435.35,  327.48,23951.86, 1957.55,    141758,25909.42, 1760.48,  177.49, 1745.70,  175.61, 1747.38,  174.20, 1742.16,  170.79, 6995.72,  698.10,    131210, 7693.81,  30947.58,   2655.65,  33603.23
2026-04-12,19:37:18.541, 9999.37,  939.90, 4173.14,  321.97, 4173.45,  320.60, 4170.80,  317.14,22516.76, 1899.60,    140036,24416.37, 1663.84,  173.60, 1649.59,  171.33, 1651.12,  170.10, 1646.12,  166.71, 6610.66,  681.72,    130794, 7292.39,  29127.42,   2581.33,  31708.75
2026-04-12,19:37:19.542,10321.23,  951.82, 4310.15,  326.05, 4310.40,  324.83, 4306.56,  321.17,23248.34, 1923.87,    140751,25172.21, 1722.86,  174.60, 1709.63,  173.25, 1711.28,  171.58, 1706.69,  168.35, 6850.46,  687.78,    131094, 7538.24,  30098.80,   2611.65,  32710.45
2026-04-12,19:37:20.542,10417.05,  957.95, 4347.21,  326.77, 4347.58,  325.44, 4343.32,  321.78,23455.16, 1931.95,    141177,25387.11, 1743.67,  176.18, 1730.24,  174.56, 1731.48,  172.79, 1726.84,  169.72, 6932.22,  693.25,    131069, 7625.47,  30387.39,   2625.19,  33012.58
2026-04-12,19:37:21.543,10655.24,  942.85, 4455.18,  321.79, 4455.29,  320.70, 4452.30,  317.15,24018.01, 1902.49,    141974,25920.50, 1799.05,  173.76, 1785.59,  172.45, 1787.91,  170.82, 1783.42,  167.37, 7155.97,  684.40,    131279, 7840.37,  31173.98,   2586.89,  33760.87
2026-04-12,19:37:22.543,10786.39,  964.67, 4516.95,  330.52, 4517.12,  329.23, 4513.73,  325.93,24334.20, 1950.35,    142151,26284.55, 1832.79,  177.94, 1818.74,  176.53, 1820.88,  174.92, 1815.69,  171.38, 7288.10,  700.77,    131215, 7988.86,  31622.29,   2651.12,  34273.42
